TDFREL07,TDFOID07,TDFOSN07,Q38_WD,Q38_WE,Q38WDDAY,Q38WEDAY,Q38WDIWM,Q38WDIWD,Q38WDIWY,Q38WEIWM,Q38WEIWD,Q38WEIWY,Q38WDSAQ,Q38WESAQ,Q38WDFTF,Q38WEFTF,Q38WDTEL,Q38WETEL,Q38WDCH,Q38WECH,Q38WDPCG,Q38WEPCG,Q38WDOCG,Q38WEOCG,Q38WDOTH,Q38WEOTH,Q38WD_A1,Q38WE_A1,Q38WD_A2,Q38WE_A2,Q38WDA3M,Q38WDA3D,Q38WDA3Y,Q38WEA3M,Q38WEA3D,Q38WEA3Y,Q38WDA4M,Q38WDA4D,Q38WDA4Y,Q38WEA4M,Q38WEA4D,Q38WEA4Y
1,4852,6,1,1,6,1,3,2,2008,3,2,2008,5,5,5,5,1,1,1,1,5,5,5,5,5,5,6,6,1,3,2,29,2008,2,24,2008,3,2,2008,3,2,2008
1,6045,5,1,1,4,7,3,29,2008,3,29,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,2,3,26,2008,3,22,2008,3,29,2008,3,29,2008
1,6634,3,1,1,4,1,3,4,2008,3,4,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,2,27,2008,3,2,2008,3,1,2008,3,3,2008
1,6634,4,1,1,4,1,3,3,2008,3,3,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,2,27,2008,2,24,2008,3,1,2008,3,2,2008
1,6069,3,1,1,5,7,10,18,2007,10,18,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,3,10,11,2007,10,13,2007,10,18,2007,10,18,2007
1,6069,4,1,1,5,7,10,18,2007,10,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,6,6,1,1,10,11,2007,10,13,2007,10,18,2007,10,18,2007
1,5329,3,1,5,5,0,11,2,2007,0,0,0,5,0,1,0,5,0,1,0,5,0,5,0,5,0,6,0,3,0,11,1,2007,0,0,0,11,2,2007,0,0,0
1,5329,4,1,1,5,1,11,2,2007,11,2,2007,5,1,1,1,5,5,1,1,5,5,5,5,5,5,1,6,1,1,11,1,2007,10,28,2007,11,2,2007,11,2,2007
1,6151,5,1,1,4,1,11,18,2007,11,18,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,3,2,11,7,2007,11,4,2007,11,7,2007,11,4,2007
1,7109,3,1,1,6,1,3,30,2008,3,30,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,7,6,5,2,3,28,2008,3,23,2008,3,30,2008,3,30,2008
1,4578,3,1,1,4,1,3,19,2008,3,19,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,2,27,2008,2,24,2008,2,28,2008,2,25,2008
1,4578,4,1,1,4,1,3,19,2008,3,19,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,3,5,2008,3,9,2008,3,6,2008,3,10,2008
1,4074,3,1,1,2,1,3,1,2008,3,1,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,4,2,25,2008,2,24,2008,2,25,2008,2,24,2008
1,4074,4,1,1,2,1,3,8,2008,3,8,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,4,3,3,3,2008,3,2,2008,3,3,2008,3,2,2008
1,8098,4,1,5,4,0,2,21,2008,0,0,0,5,0,5,0,1,0,1,0,5,0,5,0,5,0,6,0,4,0,2,20,2008,0,0,0,2,21,2008,0,0,0
1,6998,4,1,1,2,7,2,3,2008,2,3,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,5,1,28,2008,2,2,2008,2,3,2008,2,3,2008
1,6323,4,1,1,3,7,3,15,2008,3,15,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,3,3,11,2008,3,8,2008,3,15,2008,3,15,2008
1,6323,6,1,1,3,7,3,16,2008,3,16,2008,1,5,1,1,5,5,1,1,5,5,5,5,5,5,7,6,3,5,3,11,2008,3,15,2008,3,16,2008,3,16,2008
1,691,3,1,1,3,7,2,3,2008,2,3,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,1,29,2008,2,2,2008,1,30,2008,2,2,2008
1,5836,3,1,1,5,1,11,23,2007,10,23,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,1,1,6,2,2,10,25,2007,10,21,2007,10,26,2007,10,23,2007
1,5836,5,1,1,5,1,11,23,2007,11,23,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,10,25,2007,10,21,2007,10,25,2007,10,21,2007
1,336,3,1,1,6,1,11,12,2007,11,12,2007,5,5,5,5,1,1,1,1,5,5,5,5,5,5,1,1,3,3,10,12,2007,10,14,2007,10,12,2007,10,14,2007
1,336,5,1,1,6,1,11,19,2007,11,19,2007,5,5,5,5,1,1,1,1,5,5,5,5,5,5,1,1,2,3,11,2,2007,11,4,2007,11,2,2007,11,4,2007
1,5156,2,1,1,4,7,2,3,2008,2,3,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,30,2008,1,26,2008,1,30,2008,1,26,2008
1,5628,2,1,1,6,1,3,1,2008,3,1,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,6,2,4,2,29,2008,2,24,2008,3,1,2008,3,1,2008
1,1797,3,1,1,6,7,10,14,2007,10,14,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,3,1,1,1,10,12,2007,10,13,2007,10,12,2007,10,13,2007
1,7542,3,1,1,6,7,12,28,2007,12,28,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,1,2,3,12,21,2007,12,22,2007,12,28,2007,12,23,2007
1,7542,4,1,1,6,7,12,28,2007,12,28,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,1,2,3,12,21,2007,12,22,2007,12,28,2007,12,23,2007
1,3979,3,1,1,6,1,3,21,2008,3,2,2008,1,1,1,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,3,14,2008,3,16,2008,3,21,2008,3,21,2008
1,3979,4,1,1,6,1,3,21,2008,3,21,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,2,3,14,2008,3,16,2008,3,21,2008,3,21,2008
1,3588,4,1,1,6,1,2,23,2008,2,23,2008,1,1,1,5,5,5,1,1,5,1,5,5,1,5,6,3,3,4,2,22,2008,2,17,2008,2,22,2008,2,17,2008
1,4424,3,1,1,5,1,3,23,2008,2,25,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,3,2,28,2008,2,24,2008,2,29,2008,2,25,2008
1,4424,4,1,1,5,1,3,23,2008,2,25,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,3,3,2,28,2008,2,24,2008,2,28,2008,2,24,2008
1,3576,4,1,1,2,7,3,1,2008,3,1,2008,1,5,1,1,5,5,1,1,5,5,5,5,5,5,7,6,3,3,2,25,2008,2,23,2008,3,1,2008,3,1,2008
1,3940,3,1,1,2,1,2,18,2008,2,18,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,2,11,2008,2,10,2008,2,11,2008,2,10,2008
1,3940,4,1,1,2,1,2,18,2008,2,18,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,4,1,2,11,2008,2,17,2008,2,12,2008,2,17,2008
1,4103,3,1,1,4,1,2,17,2008,2,17,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,1,2,13,2008,2,10,2008,2,13,2008,2,10,2008
1,4103,4,1,1,4,1,2,17,2008,2,17,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,7,4,1,2,13,2008,2,10,2008,2,13,2008,2,10,2008
1,3636,6,1,1,4,7,2,18,2008,2,18,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,9,2,13,2008,99,99,9999,2,13,2008,99,99,9999
1,4972,3,1,1,2,7,2,20,2008,2,20,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,4,1,2,11,2008,2,16,2008,2,12,2008,2,18,2008
1,4972,4,1,1,2,7,2,13,2008,2,13,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,4,1,2,11,2008,2,9,2008,2,12,2008,2,10,2008
1,4775,3,1,1,5,7,3,6,2008,3,6,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,3,2,28,2008,3,1,2008,3,5,2008,3,1,2008
1,3966,5,1,1,2,7,3,8,2008,3,18,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,2,3,5,1,3,17,2008,3,15,2008,3,17,2008,3,15,2008
1,4128,4,1,1,5,7,2,23,2008,2,23,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,1,3,4,2,21,2008,2,23,2008,2,23,2008,2,24,2008
1,3888,3,1,1,4,7,2,25,2008,2,25,2008,1,1,5,5,5,5,1,1,5,1,5,5,5,5,6,6,1,4,2,20,2008,2,23,2008,2,25,2008,2,25,2008
1,3967,3,1,1,5,7,11,17,2007,11,17,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,3,1,3,2,11,15,2007,11,10,2007,11,16,2007,11,16,2007
1,4560,2,1,1,3,1,12,27,2007,12,27,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,12,18,2007,12,23,2007,12,12,2007,12,27,2007
1,6581,3,1,1,4,7,3,1,2008,3,1,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,3,2,27,2008,2,24,2008,2,27,2008,2,24,2008
1,6459,3,1,1,4,1,3,30,2008,3,30,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,6,4,3,2,27,2008,3,23,2008,3,2,2008,3,30,2008
1,1405,3,1,1,6,7,2,23,2008,2,23,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,3,2,15,2008,2,16,2008,2,16,2008,2,17,2008
1,1405,4,1,1,6,7,2,23,2008,2,23,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,3,1,1,2,2,1,2008,2,16,2008,2,1,2008,2,17,2008
1,7940,2,1,1,4,1,11,25,2007,11,25,2007,5,1,1,5,5,5,1,1,5,1,5,5,1,5,6,3,2,3,11,21,2007,11,18,2007,11,25,2007,11,25,2007
1,7940,4,1,1,5,7,11,25,2007,11,25,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,2,2,11,22,2007,11,24,2007,11,25,2007,11,25,2007
1,7588,3,1,1,3,1,3,14,2008,3,14,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,3,11,2008,3,9,2008,3,11,2008,3,9,2008
1,7588,4,1,1,3,1,3,14,2008,3,14,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,5,6,3,4,3,11,2008,3,9,2008,3,14,2008,3,14,2008
1,1547,3,1,1,6,7,3,19,2008,3,19,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,1,3,14,2008,3,15,2008,3,19,2008,3,19,2008
1,6506,3,1,1,4,1,10,14,2007,10,14,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,9,4,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,7203,3,1,1,4,7,3,8,2008,3,8,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,4,3,5,2008,3,1,2008,3,8,2008,3,8,2008
1,7203,4,1,1,4,7,3,8,2008,3,8,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,3,3,5,2008,3,1,2008,3,8,2008,3,8,2008
1,6397,7,1,1,4,1,3,8,2008,3,8,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,3,3,5,2008,3,2,2008,3,8,2008,3,8,2008
1,6363,5,1,1,6,1,2,11,2008,2,11,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,9,9,2,8,2008,2,10,2008,2,9,2008,2,10,2008
1,5689,3,1,1,5,1,11,9,2007,11,9,2007,5,5,5,5,1,1,1,1,5,5,5,5,5,5,1,1,3,1,11,1,2007,11,4,2007,11,1,2007,11,4,2007
1,8061,3,1,1,3,1,99,99,9999,99,99,9999,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,5,6,2008,5,4,2008,5,6,2008,5,4,2008
1,8061,4,1,1,3,1,99,99,9999,99,99,9999,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,12,2008,5,18,2008,5,12,2008,5,18,2008
1,4888,3,1,1,6,1,2,6,2008,2,6,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,3,2,1,25,2008,1,27,2008,1,26,2008,1,27,2008
1,5470,3,1,1,6,1,1,18,2008,1,18,2008,1,1,1,1,1,5,1,5,5,5,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,4799,2,1,1,2,7,1,16,2008,1,16,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,2,11,26,2007,12,1,2007,11,26,2007,12,2,2007
1,6863,5,1,1,2,1,11,27,2007,11,27,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,11,26,2007,11,25,2007,11,27,2007,11,26,2007
1,7054,3,1,1,2,1,1,21,2008,1,21,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,1,1,14,2008,1,20,2008,1,21,2008,1,21,2008
1,5532,2,1,1,4,1,11,23,2007,11,23,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,1,1,1,11,14,2007,11,19,2007,11,23,2007,11,23,2007
1,4908,2,1,1,5,1,4,21,2008,4,21,2008,1,1,5,5,1,1,1,1,1,1,5,5,5,5,7,7,1,1,2,7,2008,2,2,2008,2,7,2008,2,2,2008
1,5779,2,1,1,6,7,12,8,2007,12,9,2007,1,1,1,1,5,1,1,1,5,5,5,5,5,1,1,6,1,2,12,7,2007,12,8,2007,12,8,2007,12,8,2007
1,4242,3,1,1,5,7,1,21,2008,1,21,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,2,1,10,2008,1,12,2008,1,10,2008,1,12,2008
1,4242,4,1,1,5,7,1,21,2008,1,21,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,4,1,10,2008,1,12,2008,1,11,2008,1,15,2008
1,2749,2,1,1,3,7,99,99,9999,99,99,9999,1,1,5,1,5,5,1,1,5,5,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,2749,4,1,1,3,7,99,99,9999,99,99,9999,1,1,5,1,5,5,1,1,5,5,5,5,5,5,7,1,2,2,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,2995,3,1,1,5,7,4,7,2008,4,7,2008,1,1,5,5,1,1,1,1,1,1,5,5,5,5,2,2,5,2,3,20,2008,3,22,2008,3,21,2008,3,23,2008
1,2334,2,1,1,5,7,10,17,2007,10,17,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,11,2007,10,13,2007,10,11,2007,10,14,2007
1,2334,3,1,1,5,7,10,17,2007,10,17,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,11,2007,10,13,2007,10,11,2007,10,14,2007
1,543,3,1,1,6,7,10,9,2007,10,9,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,3,3,10,5,2007,10,6,2007,10,5,2007,10,6,2007
1,6513,7,1,1,4,1,5,8,2008,5,8,2008,5,5,5,5,1,1,1,1,5,5,5,5,5,5,6,6,2,1,5,7,2008,5,4,2008,5,8,2008,5,8,2008
1,2974,2,1,1,5,7,11,16,2007,11,16,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,3,10,18,2007,11,3,2007,10,18,2007,11,3,2007
1,1124,3,1,1,4,1,11,13,2007,11,13,2007,1,5,1,1,1,5,1,1,5,5,5,5,5,5,1,1,5,3,10,31,2007,10,27,2007,11,3,2007,11,3,2007
1,1437,2,1,1,6,1,4,11,2008,4,11,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,1,1,1,4,4,2008,4,6,2008,4,11,2008,4,11,2008
1,1437,5,1,1,6,1,4,11,2008,4,11,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,4,4,2008,4,6,2008,4,11,2008,4,11,2008
1,7259,2,1,1,5,1,4,11,2008,4,11,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,1,4,10,2008,4,6,2008,4,11,2008,4,11,2008
1,7259,3,1,1,5,1,4,11,2008,4,11,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,4,10,2008,4,6,2008,4,11,2008,4,11,2008
1,1136,2,1,1,5,1,99,99,9999,99,99,9999,5,5,5,5,1,1,1,1,5,5,5,5,5,5,7,7,4,1,4,25,2008,4,20,2008,4,27,2008,4,27,2008
1,4412,4,1,1,2,7,12,6,2007,12,6,2007,1,5,1,1,5,5,1,1,5,5,5,5,5,5,1,6,1,1,11,26,2007,11,1,2007,11,30,2007,11,6,2007
1,5709,2,1,1,5,7,2,16,2008,2,16,2008,1,1,1,1,5,5,5,5,1,1,5,5,5,5,3,3,1,2,2,14,2008,2,9,2008,2,15,2008,2,14,2008
1,1555,3,1,1,2,7,2,16,2008,2,16,2008,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,3,2,11,2008,2,9,2008,2,11,2008,2,9,2008
1,4699,2,1,1,6,1,11,7,2007,11,7,2007,1,1,1,1,5,5,1,1,5,1,5,5,5,5,3,3,1,1,11,2,2007,11,4,2007,11,2,2007,11,4,2007
1,2690,2,1,1,5,1,12,18,2007,12,18,2007,1,1,1,1,5,5,5,1,1,1,5,5,5,5,2,2,2,2,12,13,2007,12,16,2007,12,13,2007,12,16,2007
1,2690,3,1,1,5,1,12,18,2007,12,18,2007,1,1,1,1,5,5,5,1,1,1,5,5,5,5,2,2,2,2,12,13,2007,12,16,2007,12,13,2007,12,16,2007
1,3671,2,1,1,2,1,11,21,2007,11,21,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,2,11,12,2007,11,11,2007,11,12,2007,11,11,2007
1,3671,3,1,1,2,1,11,21,2007,11,21,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,11,12,2007,11,11,2007,11,12,2007,11,11,2007
1,2040,3,1,1,3,1,10,20,2007,10,20,2007,1,1,5,1,5,5,1,1,5,5,5,5,5,5,1,6,1,1,10,16,2007,10,14,2007,10,16,2007,10,20,2007
1,4848,2,1,1,4,7,10,22,2007,10,22,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,1,10,17,2007,10,20,2007,10,18,2007,10,21,2007
1,4848,3,1,1,4,7,10,22,2007,10,22,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,2,10,17,2007,10,20,2007,10,18,2007,10,21,2007
1,6882,2,1,1,5,1,10,8,2007,10,8,2007,5,1,1,1,5,5,1,1,5,5,5,5,1,1,9,6,9,9,99,99,9999,10,7,2007,99,99,9999,10,8,2007
1,7239,3,1,1,6,1,11,7,2007,11,7,2007,1,1,5,5,1,1,1,1,5,5,5,5,5,5,6,6,2,2,11,2,2007,11,4,2007,11,15,2007,11,7,2007
1,7239,4,1,1,6,1,11,7,2007,11,7,2007,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,6,3,2,11,2,2007,11,4,2007,11,2,2007,11,7,2007
1,253,2,1,1,6,1,10,9,2007,10,9,2007,1,1,5,1,5,5,1,1,5,5,5,5,5,5,1,1,5,5,10,5,2007,10,7,2007,10,5,2007,10,7,2007
1,2065,2,1,1,2,7,11,26,2007,11,26,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,1,11,19,2007,11,24,2007,11,20,2007,11,25,2007
1,7632,2,1,1,2,7,12,4,2007,12,4,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,12,3,2007,12,1,2007,12,3,2007,12,3,2007
1,276,2,1,1,6,7,10,18,2007,10,18,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,1,10,15,2007,10,13,2007,10,15,2007,10,14,2007
1,4455,2,1,1,2,1,10,14,2007,10,14,2007,1,1,5,5,5,5,1,1,5,5,5,5,1,1,1,1,1,1,10,8,2007,10,7,2007,10,8,2007,10,7,2007
1,4455,3,1,1,2,1,10,14,2007,10,14,2007,1,1,5,5,5,5,1,1,5,5,5,5,1,1,1,1,1,1,10,8,2007,10,7,2007,10,8,2007,10,7,2007
1,653,3,1,1,5,1,11,19,2007,11,19,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,4,1,11,15,2007,11,18,2007,11,19,2007,11,19,2007
1,653,4,1,1,5,1,11,19,2007,11,19,2007,5,1,5,1,5,5,5,1,5,5,5,5,5,5,6,6,4,3,11,15,2007,11,18,2007,11,19,2007,11,19,2007
1,676,3,1,1,6,7,11,18,2007,11,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,3,11,17,2007,11,17,2007,11,17,2007,11,17,2007
1,676,4,1,1,6,7,11,18,2007,11,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,4,5,11,16,2007,11,17,2007,11,18,2007,11,17,2007
1,909,3,1,1,6,7,11,19,2007,11,19,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,3,11,16,2007,11,17,2007,11,19,2007,11,19,2007
1,909,4,1,1,6,7,11,15,2007,11,15,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,6,3,4,11,9,2007,11,10,2007,11,9,2007,11,15,2007
1,4688,3,1,1,6,1,10,28,2007,10,28,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,26,2007,10,21,2007,10,27,2007,10,22,2007
1,1171,3,1,1,6,1,3,10,2008,3,10,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,4,2,22,2008,2,24,2008,2,22,2008,2,25,2008
1,1171,5,1,1,6,1,2,2,2008,2,2,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,4,2,2,1,2008,1,27,2008,2,2,2008,2,2,2008
1,5261,3,1,1,3,1,3,8,2008,3,18,2008,5,5,5,5,1,1,1,1,5,5,5,5,1,1,6,6,5,1,3,11,2008,3,16,2008,3,18,2008,3,18,2008
1,3190,2,1,1,4,1,11,26,2007,11,26,2007,1,1,1,5,5,5,5,5,5,5,5,5,5,5,3,1,2,3,11,21,2007,11,25,2007,11,26,2007,11,26,2007
1,5783,4,1,1,2,7,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,1,10,15,2007,10,13,2007,10,15,2007,10,13,2007
1,5783,5,1,1,2,7,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,15,2007,10,13,2007,10,15,2007,10,13,2007
1,6526,4,1,1,2,1,10,18,2007,10,18,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,15,2007,10,13,2007,10,18,2007,10,18,2007
1,5064,6,1,1,3,1,10,17,2007,10,17,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,16,2007,10,14,2007,10,16,2007,10,14,2007
1,5662,2,1,1,3,7,10,10,2007,10,10,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,9,2007,10,6,2007,10,10,2007,10,10,2007
1,5731,3,1,1,3,7,10,21,2007,10,21,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,6,6,2,1,10,16,2007,10,20,2007,10,21,2007,10,21,2007
1,5731,4,1,1,3,7,10,21,2007,10,21,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,6,6,1,1,10,16,2007,10,20,2007,10,21,2007,10,21,2007
1,4487,2,1,1,3,7,10,9,2007,10,9,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,10,2,2007,10,6,2007,10,3,2007,10,7,2007
1,4511,3,1,1,6,7,10,27,2007,10,27,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,5,3,10,26,2007,10,20,2007,10,27,2007,10,21,2007
1,4511,4,1,1,6,7,10,27,2007,10,27,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,26,2007,10,20,2007,10,27,2007,10,27,2007
1,4711,2,1,1,5,7,11,8,2007,11,8,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,2,2007,11,3,2007,11,3,2007,11,4,2007
1,4711,4,1,1,5,7,11,8,2007,11,8,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,1,2007,11,3,2007,11,2,2007,11,4,2007
1,5248,3,1,1,5,7,10,20,2007,10,28,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,25,2007,10,27,2007,10,26,2007,10,28,2007
1,2216,2,1,1,6,7,12,4,2007,12,4,2007,1,1,1,1,5,5,1,1,5,1,5,5,5,5,1,2,4,2,11,30,2007,12,1,2007,12,4,2007,12,4,2007
1,2216,3,1,1,6,7,12,4,2007,12,4,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,3,5,11,30,2007,12,1,2007,12,4,2007,12,4,2007
1,1785,2,1,1,2,1,10,20,2007,10,20,2007,1,1,1,1,5,5,5,5,1,1,5,5,5,5,2,2,1,1,10,15,2007,10,14,2007,10,15,2007,10,14,2007
1,1785,3,1,1,2,1,10,20,2007,10,20,2007,1,1,1,1,5,5,5,5,1,1,5,5,5,5,2,2,1,1,10,15,2007,10,14,2007,10,15,2007,10,14,2007
1,4571,5,1,1,4,1,1,4,2008,1,4,2008,1,5,1,1,5,5,1,1,5,1,5,5,5,5,1,6,1,1,1,2,2008,12,30,2007,1,4,2008,1,4,2008
1,6557,2,1,1,2,7,10,20,2007,10,20,2007,1,5,1,1,5,5,1,5,5,5,5,5,1,1,1,6,1,2,10,15,2007,10,13,2007,10,15,2007,10,20,2007
1,7848,4,1,1,4,7,1,26,2008,1,26,2008,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,1,1,1,1,23,2008,1,19,2008,1,23,2008,1,20,2008
1,7276,3,1,1,5,1,10,21,2007,10,21,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,3,5,1,10,18,2007,10,14,2007,10,18,2007,10,14,2007
1,7853,4,1,1,5,1,1,7,2008,1,7,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,9,1,3,2008,1,6,2008,1,7,2008,1,7,2008
1,7639,3,1,1,6,1,2,25,2008,2,25,2008,5,5,1,1,5,5,5,5,1,1,5,5,5,5,2,2,1,1,2,22,2008,2,24,2008,2,25,2008,2,25,2008
1,1093,3,1,1,4,7,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,9,1,9,1,99,99,9999,10,13,2007,99,99,9999,10,20,2007
1,2862,2,1,1,2,7,10,27,2007,10,27,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,1,10,22,2007,10,20,2007,10,22,2007,10,20,2007
1,2845,2,1,1,6,7,1,14,2008,1,14,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,3,2,1,4,2008,1,5,2008,1,6,2008,1,6,2008
1,1561,2,1,1,3,1,12,3,2007,12,3,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,3,11,26,2007,12,2,2007,11,26,2007,12,2,2007
