ASMREL,ASMTID01,ASMTSN01,Q24MONTH,Q24DAY,Q24YEAR,Q24FORM,Q24LANG,Q24A1,Q24A2,Q24A3A,Q24A3B,Q24A3C,Q24A4A,Q24A4B,Q24A4C,Q24BMI,Q24B2,Q24LW1,Q24LW2,Q24LW3,Q24LW4,Q24LW5,Q24LW6,Q24LW7,Q24LW8,Q24LW9,Q24LW10,Q24LW11,Q24LW12,Q24LW13,Q24LW14,Q24LW15,Q24LW16,Q24LW17,Q24LW18,Q24LW19,Q24LW20,Q24LW21,Q24LW22,Q24LW23,Q24LW24,Q24LW25,Q24LW26,Q24LW27,Q24LW28,Q24LW29,Q24LW30,Q24LW31,Q24LW32,Q24LW33,Q24LW34,Q24LW35,Q24LW36,Q24LW37,Q24LW38,Q24LW39,Q24LW40,Q24LW41,Q24LW42,Q24LW43,Q24LW44,Q24LW45,Q24LW46,Q24LW47,Q24LW48,Q24LW49,Q24LW50,Q24LW51,Q24LW52,Q24LW53,Q24LW54,Q24LW55,Q24LW56,Q24LW57,Q24LW58,Q24LWRAW,Q24LWSS,Q24PC1,Q24PC2,Q24PC3,Q24PC4,Q24PC5,Q24PC6,Q24PC7,Q24PC8,Q24PC9,Q24PC10,Q24PC11,Q24PC12,Q24PC13,Q24PC14,Q24PC15,Q24PC16,Q24PC17,Q24PC18,Q24PC19,Q24PC20,Q24PC21,Q24PC22,Q24PC23,Q24PC24,Q24PC25,Q24PC26,Q24PC27,Q24PC28,Q24PC29,Q24PC30,Q24PC31,Q24PC32,Q24PC33,Q24PC34,Q24PC35,Q24PC36,Q24PC37,Q24PC38,Q24PC39,Q24PC40,Q24PC41,Q24PC42,Q24PC43,Q24PCRAW,Q24PCSS,Q24BRSS,Q24AP1,Q24AP2,Q24AP3,Q24AP4,Q24AP5,Q24AP6,Q24AP7,Q24AP8,Q24AP9,Q24AP10,Q24AP11,Q24AP12,Q24AP13,Q24AP14,Q24AP15,Q24AP16,Q24AP17,Q24AP18,Q24AP19,Q24AP20,Q24AP21,Q24AP22,Q24AP23,Q24AP24,Q24AP25,Q24AP26,Q24AP27,Q24AP28,Q24AP29,Q24AP30,Q24AP31,Q24AP32,Q24AP33,Q24AP34,Q24AP35,Q24AP36,Q24AP37,Q24AP38,Q24AP39,Q24AP40,Q24AP41,Q24AP42,Q24AP43,Q24AP44,Q24AP45,Q24AP46,Q24AP47,Q24AP48,Q24AP49,Q24AP50,Q24AP51,Q24AP52,Q24AP53,Q24AP54,Q24AP55,Q24AP56,Q24AP57,Q24AP58,Q24AP59,Q24AP60,Q24APRAW,Q24APSS,Q24C1A,Q24C1B,Q24C2A,Q24C2B,Q24C3A,Q24C3B,Q24C4A,Q24C4B,Q24C5A,Q24C5B,Q24C6A,Q24C6B,Q24C7A,Q24C7B,Q24C8A,Q24C8B,Q24DSFO,Q24C9A,Q24C9B,Q24C10A,Q24C10B,Q24C11A,Q24C11B,Q24C12A,Q24C12B,Q24C13A,Q24C13B,Q24C14A,Q24C14B,Q24C15A,Q24C15B,Q24DSBA,Q24DSTO,Q24D1,Q24D1A,Q24D2,Q24D2A,Q24D2B,Q24D2C,Q24D2D,Q24D2E,Q24D2F,Q24D2G,Q24D2H,Q24D2I,Q24D3,Q24D3A,Q24D3B,Q24D3C,Q24D3D,Q24D3E,Q24D3F,Q24D3G,Q24D3H,Q24D3I,Q24IWAGE,WTIND02,Q24LWPR,Q24LWW,Q24PCPR,Q24PCW,Q24BRPR,Q24BRW,Q24APPR,Q24APW,BMIZ02,HGTZ02,WGTZ02,HGTIND02,WGTIND02
5,5247,4,1,25,2003,1,1,53,80,0,0,0,0,0,0,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,107,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,108,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,113,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,10,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,4,68,466,70,477,69,472,80,481,1.6900001,1.38,1.91,3,4
5,5249,4,5,27,2003,1,1,66,130,0,0,0,0,0,0,21,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,9,47,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,85,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,96,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,14,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,2,41,517,16,496,26,506,39,514,.47,1.04,.81,2,2
5,5249,5,5,27,2003,1,1,66,171,0,0,0,0,0,0,27.6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,54,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,83,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,11,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158,4,0,440,0,456,0,448,13,492,1.78,1.41,2.0699999,3,4
5,5261,3,1,25,2003,1,1,53,58,0,0,0,0,0,0,14.5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,9,53,142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,32,130,140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,115,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,16,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,2,99,542,98,524,99,533,85,511,-1.49,-.87,-1.47,2,2
5,5261,4,1,25,2003,1,1,47,49,0,0,0,0,0,0,15.6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9,45,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,136,144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,129,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,1,1,1,1,0,1,1,0,0,0,0,0,0,7,17,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,2,99,511,99,502,99,506,97,492,-.029999999,-1.08,-.61000001,2,2
5,5263,3,4,6,2003,1,1,65,104,0,0,0,0,0,0,17.299999,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,88,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,97,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,11,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167,2,6,482,22,499,8,490,41,514,-.81999999,.2,-.38,2,2
5,5263,4,4,6,2003,1,1,47,54,0,0,0,0,0,0,17.200001,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,98,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103,101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,115,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,11,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,2,45,415,59,430,51,422,84,465,1,.28,.82999998,2,2
5,5273,2,2,15,2003,1,1,60,99,0,0,0,0,0,0,19.299999,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,9,47,102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,94,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,94,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,11,1,1,1,1,0,1,1,1,0,1,0,0,0,0,8,19,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,2,56,517,35,502,46,510,35,505,.38999999,-.19,.11,2,2
5,5277,3,6,14,2003,2,1,63,121,0,0,0,0,0,0,21.4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,50,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,33,113,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,90,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5,15,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182,2,59,531,81,526,69,528,25,508,.47999999,-1.35,-.23,2,2
5,5277,5,12,6,2002,1,1,44,43,0,0,0,0,0,0,15.6,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,90,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,2,12,392,999,999,999,999,26,444,.19,-1.1900001,-.61000001,2,2
5,5290,2,4,5,2003,1,1,54,86,0,0,0,0,0,0,20.700001,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,74,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,76,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,67,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106,3,4,437,6,446,4,442,1,444,1.46,.77999997,1.47,2,3
5,5290,3,4,5,2003,1,1,49,52,0,0,0,0,0,0,15.2,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,86,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,77,2,18,398,999,999,999,999,0,417,-.17,1.1799999,.55000001,2,2
5,5294,3,3,23,2003,1,1,62,152,0,0,0,0,0,0,27.799999,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,9,50,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,85,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,86,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,13,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,3,39,528,16,505,26,516,17,508,1.4,-.85000002,1.12,2,2
5,5294,4,3,23,2003,1,1,65,95,0,0,0,0,0,0,15.8,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,9,51,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,93,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,94,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,15,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177,1,68,532,32,508,46,520,34,514,-2.0799999,-.47,-1.45,2,2
5,5295,3,12,10,2002,1,1,49,54,0,0,0,0,0,0,15.8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,84,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111,2,14,460,999,999,999,999,0,424,-.27000001,-1.72,-1.22,1,2
5,5304,2,1,14,2003,1,1,71,160,0,0,0,0,0,0,22.299999,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9,45,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,88,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,82,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,14,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,2,33,511,22,499,26,505,11,492,.98000002,2.23,1.71,4,4
5,5306,2,11,20,2002,1,1,58,128,0,0,0,0,0,0,26.700001,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,41,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24,96,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,99,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,7,17,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142,4,33,498,41,502,35,500,48,508,1.85,-.40000001,1.5,2,3
5,5311,4,2,6,2003,1,1,56,105,0,0,0,0,0,0,23.5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,9,49,115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,32,124,121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,126,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,11,1,1,0,1,1,1,0,1,0,0,0,0,0,0,6,17,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143,3,84,524,94,524,92,524,96,530,1.54,-.88999999,.81,2,2
5,5315,3,2,9,2003,1,1,59,122,0,0,0,0,0,0,24.6,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,45,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,88,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,90,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,13,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205,2,18,511,20,508,17,510,25,514,.92000002,-2.02,.02,1,2
5,5315,4,2,9,2003,1,1,60,100,0,0,0,0,0,0,19.5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,85,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,84,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,13,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,2,18,492,16,490,14,491,14,492,.27000001,-.66000003,-.02,2,2
5,5317,2,12,16,2002,1,1,64,130,0,0,0,0,0,0,22.299999,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,87,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,88,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,15,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,159,3,25,501,19,493,20,497,21,499,1.09,.52999997,1.0700001,2,2
5,5320,2,12,15,2002,1,1,63,120,0,0,0,0,0,0,21.299999,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,44,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,90,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,90,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,14,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,2,31,507,25,499,26,503,25,502,.80000001,-.039999999,.57999998,2,2
5,5320,3,12,15,2002,1,1,52,61,0,0,0,0,0,0,15.9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,109,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,100,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,9,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,2,41,470,72,487,50,478,50,481,-.079999998,.25,.07,2,2
