EMSREL,EMSID01,EMSSN01,Q29A1MON,Q29A1DAY,Q29A1YR,Q29A2A,Q29A2B,Q29A2C,Q29A2D,Q29A2E,Q29A3,Q29A4,Q29A5,Q29A6,Q29A7,Q29A8,Q29A9,Q29A10,Q29A11,Q29A12,Q29A13A,Q29A13B,Q29A14A,Q29A14B,Q29A14C,Q29A14D,Q29A15,Q29A15A,Q29A16,Q29A16A,Q29A17,Q29A18,Q29A18A,Q29A18B,Q29A19,Q29A19A1,Q29A19A2,Q29A19A3,Q29A19A4,Q29A19A5,Q29A19B1,Q29A19B2,Q29A19C,Q29A19D,Q29A19E,Q29A20,Q29A21,Q29A21A,Q29A21B,Q29A22,Q29A22A1,Q29A22A2,Q29A22A3,Q29A22A4,Q29A22A5,Q29A22B1,Q29A22B2,Q29A22C,Q29A22D,Q29A22E,Q29B1A,Q29B1B,Q29B1C,Q29B1D,Q29B1E,Q29B1F,Q29B2A,Q29B2B,Q29B2C,Q29B2D,Q29B2E,Q29B2F,Q29B2G,Q29B3A,Q29B3B,Q29B3C,Q29B3D,Q29B3E,Q29B3F,Q29B4,Q29B5,Q29B6A,Q29B6B,Q29B6C,Q29B6D,Q29B6E,Q29B6F,Q29B7A,Q29B7B,Q29B7C,Q29B7D,Q29B7E,Q29B8,Q29B9A,Q29B9B,Q29B9C,Q29B9D,Q29B10A,Q29B10B,Q29B10C,Q29C1,Q29C1A,Q29C2A,Q29C2B,Q29C2C,Q29C2D,Q29C2E,Q29C2F,Q29C2G,Q29C3_1,Q29C3_2,Q29C3_3,Q29C3_4,Q29C3_5,Q29C3_7,Q29C4A,Q29C4B,Q29C4C,Q29C4D,Q29C4E,Q29C4F,Q29C4G,Q29C4H,Q29D1,Q29D2A,Q29D2B,Q29D3,Q29D4_1,Q29D4_2,Q29D4_3,Q29D4_4,Q29D4_5,Q29D4_6,Q29D4_7,Q29D5,Q29D6,Q29D7,Q29D8,Q29D9,Q29D9A,Q29D10A,Q29D10B,Q29D10C,Q29D11,Q29B2FCD,Q29B4A_1,Q29B4A_2,Q29C3ACD,Q29D4ACD,Q29D6ACD,Q29D8CD1,Q29D8CD2
3,4441,2,4,16,2003,3,3,3,4,5,5,5,5,5,5,2,2,3,1,0,2,0,1,1,1,1,1,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,5,1,1,1,5,0,50,2,10,999,1,0,0,0,1,0,0,20,0,0,0,0,20,0,20,1,3,9,2,6,1,4,4,1,1,1,2,1,1,1,1,1,4,85,85,85,85,3,5,9,5,0,1,3,3,2,1,1,1,5,5,1,1,5,5,1,1,1,1,1,1,1,1,3,2,8,6,1,5,5,5,1,1,1,2,2,1972,5,1,3,5,5,5,1,0,0,0,4,0,0,0,0
3,4490,4,4,15,2003,5,5,5,5,4,6,5,5,5,5,1,1,1,5,0,5,0,3,2,3,2,5,0,2,7,1,5,0,0,1,5,1,5,1,5,0,10,5,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,24,2,0,0,0,0,26,0,8,3,6,7,1,6,3,2,2,2,1,4,1,1,1,1,2,1,3,95,95,95,95,2,5,4,5,0,2,2,1,3,2,2,1,5,1,1,1,5,5,2,2,2,1,1,1,1,2,26,10,8,7,1,5,5,1,1,1,1,2,1,1950,5,1,4,4,5,4,2,0,0,0,3,0,0,0,0
3,4498,3,99,99,2003,3,3,2,2,3,5,5,5,5,5,1,2,2,5,0,0,0,2,3,3,2,1,2,3,6,5,0,0,0,0,5,5,5,5,5,0,0,0,0,0,1,1,5,0,1,1,1,1,1,5,0,45,2,80,80,1,0,0,0,0,0,0,17,2,0,0,0,19,0,19,2,8,2,0,6,0,6,6,4,1,3,3,1,1,1,1,1,3,95,80,100,75,3,4,5,5,0,2,5,4,1,1,2,2,5,1,1,1,5,1,2,2,1,1,1,1,1,2,7,2,0,6,1,1,1,1,1,1,1,1,1,1973,5,5,0,4,4,3,1,0,0,0,0,0,0,0,0
3,4505,4,4,1,2003,4,4,5,3,4,6,5,5,5,5,1,2,1,5,0,0,0,2,2,2,2,5,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,5,0,15,3,100,100,1,0,0,0,0,0,20,1,0,2,0,0,23,0,0,2,6,5,1,6,4,4,3,3,1,4,6,1,1,2,2,1,4,85,85,75,75,2,5,2,5,0,2,1,1,1,2,2,1,5,1,1,1,5,1,2,2,2,1,1,1,1,1,19,12,0,6,1,5,5,1,5,1,5,2,1,1961,5,1,3,4,4,4,1,0,0,0,0,5,0,0,0
3,4513,3,4,23,2003,5,5,5,5,5,7,5,5,5,5,1,1,1,1,0,0,0,3,3,3,3,5,0,2,2,1,1,1,1,1,1,1,1,1,1,0,20,2,100,100,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,8,15,0,0,0,0,23,0,99,2,1,10,3,6,4,5,5,3,1,1,1,3,3,2,3,2,4,75,75,80,80,1,9,3,5,0,2,1,1,1,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,25,24,0,6,5,5,1,1,1,1,5,2,1,1956,5,1,5,5,5,4,2,0,0,0,18,2,0,0,0
3,4537,4,4,14,2003,5,5,5,5,4,6,5,5,5,5,2,1,1,5,0,0,0,2,1,2,1,5,0,3,3,1,1,1,1,1,1,5,5,1,5,0,15,2,100,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,20,0,0,0,0,0,20,4,5,0,6,5,1,6,5,5,5,2,1,6,4,1,1,2,2,1,3,95,100,100,95,3,5,4,5,0,2,3,1,2,2,2,3,5,1,1,1,1,1,2,1,1,1,1,1,1,2,30,27,11,6,1,5,1,1,1,1,1,2,1,1951,5,1,3,5,5,5,1,0,0,0,0,0,0,0,0
3,4545,4,10,15,2003,4,4,4,3,4,6,5,5,5,5,1,1,1,0,0,0,0,3,1,3,2,5,0,2,3,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,1,24,1,6,2,5,0,2,6,4,3,3,3,2,3,3,1,1,2,3,1,5,95,95,95,95,1,4,2,5,0,3,3,2,1,1,2,2,5,5,1,1,1,1,1,2,2,1,1,1,3,1,27,0,11,7,5,5,5,5,1,5,1,2,2,1938,5,5,0,4,5,4,3,9,0,0,0,0,0,0,0
3,4546,3,4,15,2003,3,2,3,3,2,5,1,5,5,5,8,2,1,5,0,0,0,2,2,2,1,5,0,4,2,1,1,1,2,1,1,1,1,1,5,0,25,4,50,50,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,13,0,7,0,0,0,20,7,99,2,7,99,1,6,3,4,4,2,2,1,2,1,1,1,2,1,3,70,70,70,70,4,9,5,5,0,2,1,1,2,1,2,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,20,11,8,6,1,5,5,1,1,1,1,2,1,1948,5,1,4,5,4,5,1,0,0,0,3,0,0,0,0
3,4562,2,5,13,2003,3,3,3,3,3,6,5,5,5,5,2,3,3,5,0,1,98,1,3,2,1,5,0,2,6,5,0,0,0,0,5,5,5,5,5,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,11,0,0,0,1,25,0,7,1,10,15,0,6,1,1,4,1,1,1,1,1,1,1,1,1,3,10,90,10,90,2,5,1,5,0,1,1,4,3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,12,11,98,7,1,5,1,1,1,1,1,2,2,1968,5,5,0,4,4,4,1,2,0,0,0,0,0,0,0
3,4563,2,5,20,2003,3,2,2,2,3,3,5,5,5,1,2,3,3,5,2,2,0,3,2,2,1,1,1,1,0,1,1,1,2,1,1,1,1,1,5,0,30,3,85,85,1,1,1,3,1,1,1,1,1,5,0,45,5,75,75,1,0,0,0,0,1,0,21,0,1,0,0,22,0,22,0,20,2,3,6,3,6,3,2,2,6,6,1,2,2,2,1,4,75,75,75,75,3,5,4,5,0,3,4,2,4,1,1,5,5,1,1,1,5,1,2,2,2,1,1,1,1,3,34,2,0,7,1,1,1,5,1,1,1,2,2,1946,5,1,4,2,3,1,2,0,0,0,0,0,0,0,0
3,4567,3,5,21,2003,4,4,4,4,4,6,5,5,5,5,1,2,2,5,1,1,98,2,3,2,3,5,0,2,1,1,1,1,1,1,1,1,1,1,5,98,30,2,100,85,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98,98,98,98,98,98,98,98,98,98,98,0,98,98,98,98,98,98,8,98,8,8,8,8,8,8,8,8,8,8,8,5,95,95,95,95,2,5,5,5,0,2,1,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,1,2,27,11,98,7,1,5,1,1,1,1,1,2,1,9998,8,8,0,8,8,8,8,0,0,0,0,0,0,0,0
3,4568,3,4,29,2003,4,4,4,4,5,6,5,5,5,5,1,1,1,5,0,2,2,2,1,2,2,5,0,3,6,1,5,0,0,1,1,1,5,5,5,0,30,2,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,1,0,0,0,25,0,99,1,6,6,1,6,2,1,1,1,1,4,5,1,1,1,1,1,4,95,100,95,95,2,5,2,5,0,1,2,2,1,1,1,2,5,1,1,1,5,1,2,1,2,1,1,1,1,2,11,11,0,7,5,5,1,1,1,1,1,2,1,1970,5,1,4,5,4,5,1,0,0,0,0,0,0,0,0
3,4577,3,5,18,2003,5,5,5,5,5,6,5,5,5,5,2,1,1,1,0,0,0,2,3,3,3,5,0,6,6,1,1,1,1,1,1,1,5,1,5,98,30,2,90,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,20,0,2,1,0,0,23,0,4,3,6,6,1,6,1,3,2,2,1,2,2,2,1,2,2,1,4,90,90,90,90,4,5,4,5,0,2,2,2,1,1,2,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,32,24,98,6,1,5,1,1,1,1,1,2,1,1947,5,5,0,5,5,5,8,0,0,0,3,0,0,0,0
3,4577,4,4,10,2003,4,4,3,4,4,6,5,5,5,5,2,1,2,0,0,0,0,2,3,3,3,5,0,3,6,1,1,1,1,1,5,1,1,1,5,0,25,5,90,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,21,0,1,1,0,0,23,0,4,1,6,9,0,6,1,6,1,1,1,1,1,2,2,3,3,1,4,100,95,100,95,3,3,5,5,0,2,3,1,1,1,2,3,5,1,1,1,5,1,2,1,1,1,1,1,1,1,18,17,8,6,1,5,1,1,1,1,1,2,1,1949,5,1,5,5,4,4,1,0,0,0,0,0,0,0,0
3,4584,7,5,12,2003,4,4,5,2,5,4,5,5,5,5,1,2,1,5,0,0,0,2,3,2,2,1,2,1,0,1,5,0,0,1,1,5,1,5,5,0,25,4,80,80,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,2,2,1,0,18,5,14,1,9,3,3,6,0,1,1,1,1,1,1,1,2,3,3,1,3,85,75,95,95,4,4,2,5,0,2,5,1,1,1,1,3,5,1,1,1,5,1,2,1,2,1,1,1,1,1,27,5,0,6,1,5,1,1,1,1,1,2,2,1947,5,1,3,4,4,4,1,0,0,0,0,0,0,0,0
3,4584,8,5,13,2003,3,3,4,4,5,4,5,5,5,5,1,2,2,5,0,2,0,2,3,2,3,1,2,1,0,1,1,1,2,1,1,5,5,5,5,0,15,4,30,40,1,1,5,0,1,1,5,5,5,5,0,15,5,30,30,1,0,0,2,0,0,0,20,5,0,0,0,25,2,23,0,3,19,2,6,0,1,1,1,1,1,1,1,1,1,4,1,3,90,90,10,90,2,4,2,5,0,2,3,2,1,1,1,3,5,1,1,1,5,1,2,1,1,1,1,1,1,2,14,8,0,6,1,5,5,5,1,1,5,2,2,1961,5,1,5,5,5,5,3,0,0,0,0,1,0,0,0
3,4604,2,5,19,2003,2,1,2,2,3,2,1,1,5,5,2,3,3,5,1,2,98,2,3,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,5,98,15,2,80,80,1,1,1,2,1,1,1,1,1,5,98,10,2,80,80,1,98,1,98,98,98,6,1,98,98,98,98,7,0,98,7,7,7,1,6,3,6,6,4,1,3,2,3,1,1,1,3,4,90,85,100,90,2,5,4,5,0,4,1,2,4,1,4,3,5,1,1,1,5,1,1,1,1,1,1,1,1,1,26,15,8,7,1,1,1,1,5,1,1,2,1,1953,5,1,2,4,4,4,2,0,0,0,0,0,0,0,0
3,4623,3,5,29,2003,4,3,3,3,4,6,5,5,5,5,2,2,2,0,0,0,0,3,1,2,1,5,0,3,3,1,1,1,2,1,1,1,1,1,5,98,45,5,998,998,1,1,1,2,1,1,1,1,1,5,98,45,5,998,998,1,0,0,0,1,0,23,98,98,1,98,98,24,1,98,2,4,10,0,5,5,4,4,3,1,6,6,1,1,1,1,1,5,1,99,1,99,2,5,5,5,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,9,7,1,5,1,1,1,1,1,2,1,1973,5,5,0,5,5,5,1,0,1,0,0,0,0,0,0
3,4623,4,5,7,2003,5,5,5,3,5,7,5,5,5,5,2,1,1,5,0,0,0,2,3,2,3,5,0,2,2,1,1,1,1,1,5,1,5,1,5,0,15,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,18,0,0,1,0,12,1,6,2,4,4,1,4,4,4,1,1,2,2,1,4,100,100,100,100,1,4,3,5,0,1,1,1,1,1,1,1,5,5,1,1,5,5,1,1,2,1,1,1,1,1,15,8,0,7,5,5,1,1,5,1,5,2,1,1946,5,1,5,5,5,5,2,0,0,0,11,2,0,0,0
3,4627,3,5,15,2003,4,4,4,4,4,6,5,5,5,5,2,1,2,5,0,1,1,2,3,2,3,5,0,1,0,1,1,1,2,1,5,1,1,5,5,98,30,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,1,98,98,23,0,0,0,0,98,23,0,99,1,5,4,2,6,3,3,5,3,1,3,1,1,2,2,2,1,4,98,98,100,98,2,5,2,5,0,1,1,2,1,2,2,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,10,10,10,7,5,5,1,1,1,1,1,2,1,1968,5,1,5,5,5,5,1,0,0,0,0,0,0,0,0
3,4627,4,5,13,2003,3,3,3,3,3,6,5,5,5,5,2,2,2,5,0,2,1,2,3,3,3,1,1,2,6,1,5,0,0,1,1,1,5,5,5,98,15,6,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,22,0,1,0,0,0,23,0,10,2,4,6,2,6,10,4,4,4,1,1,3,1,1,1,1,1,3,95,95,100,100,2,3,3,5,0,1,1,1,1,1,1,1,5,1,1,1,5,1,2,2,1,1,1,1,1,2,22,15,98,6,1,5,1,1,1,1,1,2,1,1954,5,1,5,1,1,1,2,0,0,0,0,0,0,0,0
3,4632,3,4,29,2003,4,3,3,2,3,3,5,5,5,5,1,3,2,5,0,1,0,2,2,2,1,5,0,3,6,1,5,0,0,1,1,1,1,1,5,0,15,6,75,50,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23,3,0,1,0,0,27,0,3,5,5,10,0,6,4,5,4,1,1,4,1,1,1,1,3,1,4,90,90,80,80,3,5,5,5,0,2,2,2,1,1,1,1,5,1,1,1,5,5,2,2,2,1,1,1,2,2,7,4,0,7,5,5,1,1,1,1,1,2,1,1961,5,5,0,5,5,5,1,0,0,0,2,0,0,0,0
3,4656,3,5,21,2003,3,3,2,4,4,6,5,5,5,5,1,1,3,0,0,1,0,3,3,2,2,1,2,2,6,1,1,1,2,1,1,1,1,1,5,0,50,2,75,75,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,2,13,0,0,0,20,5,14,0,4,6,3,6,4,5,4,2,4,5,1,1,1,1,1,1,4,90,90,90,92,3,4,3,5,0,1,5,2,1,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,0,6,5,1,1,1,1,5,1,2,2,1972,5,1,5,5,5,5,2,0,0,0,3,0,0,0,0
3,4661,2,5,12,2003,5,5,4,4,5,7,5,5,5,5,2,1,1,5,4,1,0,2,2,2,1,5,0,2,7,1,1,5,0,1,1,5,1,5,5,98,30,2,10,10,1,1,5,0,1,5,1,5,1,5,98,30,3,10,10,2,0,0,0,0,0,0,20,0,0,0,1,21,0,19,0,12,9,3,6,1,1,4,8,1,4,5,2,2,2,3,1,1,60,60,60,60,2,4,1,5,0,3,3,4,5,2,1,2,5,5,1,1,5,1,3,2,2,1,1,1,2,3,20,98,9,6,1,5,1,1,1,1,1,2,2,1957,5,8,0,4,3,4,1,2,0,0,0,0,0,0,0
3,4665,3,4,13,2003,4,3,2,4,4,6,1,5,5,5,1,2,1,5,1,1,0,2,3,2,1,1,2,2,3,1,5,0,0,1,1,1,1,1,5,0,15,1,90,100,1,1,5,0,1,1,1,1,1,5,0,30,2,100,100,1,0,0,0,0,1,1,22,0,0,0,0,23,0,7,0,4,11,4,6,3,3,3,2,4,3,3,2,1,1,3,1,3,95,95,80,95,2,5,1,1,5,1,1,1,2,1,1,5,5,1,1,1,5,1,2,1,1,1,1,1,1,1,0,0,9,7,1,1,1,1,1,1,5,2,2,1972,5,1,5,5,5,5,3,0,0,0,0,7,0,0,0
3,4687,3,5,6,2003,5,5,5,4,5,2,1,5,5,5,1,1,1,1,3,1,10,1,1,1,1,1,2,2,6,1,1,1,2,1,1,1,1,1,5,0,20,1,100,90,1,1,1,2,1,1,1,1,1,5,0,10,1,100,90,1,0,0,1,0,0,10,14,0,0,0,1,25,0,18,3,5,5,2,6,1,6,4,1,4,1,4,3,3,3,3,3,4,60,60,60,60,3,5,5,5,0,3,4,1,3,3,3,3,5,5,1,1,5,5,2,2,1,1,1,1,1,2,28,5,0,7,5,5,1,1,1,1,5,2,1,1945,5,1,5,2,4,1,2,7,0,0,3,2,0,0,0
3,4690,3,6,2,2003,3,4,3,3,4,6,5,5,5,5,1,2,2,5,0,0,0,2,2,2,3,5,0,2,6,1,5,0,0,1,1,1,1,1,5,0,20,2,80,80,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,1,0,3,98,98,24,0,0,7,4,10,2,6,4,3,2,3,2,3,3,1,1,1,2,1,3,80,75,100,75,2,5,2,1,5,1,1,2,2,2,1,2,5,1,1,1,5,1,1,1,2,1,1,1,1,1,30,25,98,6,1,5,5,5,1,1,1,2,1,1943,5,1,2,5,4,5,1,0,0,0,0,0,0,0,0
3,4690,4,4,24,2003,4,4,3,3,3,99,5,5,5,5,1,2,2,5,0,0,2,2,3,2,3,5,0,2,6,1,5,0,0,1,8,8,8,8,8,0,30,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,99,21,1,0,2,0,0,24,0,0,7,5,8,1,5,4,4,2,4,1,2,4,1,1,1,2,1,3,90,90,90,90,2,4,1,1,5,1,1,3,2,2,1,5,5,1,1,1,5,1,9,1,2,1,1,1,1,1,30,25,0,6,5,5,5,5,1,1,1,2,1,1943,5,1,2,5,5,5,1,0,2,0,0,0,0,0,0
3,4699,3,4,14,2003,3,4,3,2,4,5,1,5,5,5,1,2,2,5,0,0,1,2,3,2,1,1,1,3,6,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,1,0,0,0,19,0,0,0,2,3,1,6,2,5,4,4,2,4,2,1,1,1,1,1,4,100,95,100,85,2,5,4,1,5,1,2,2,3,1,2,1,5,1,1,1,5,1,2,2,2,1,1,1,1,2,6,3,0,7,5,5,1,1,1,1,1,2,1,1971,5,5,0,4,5,4,1,0,0,0,0,0,0,0,0
3,4701,4,5,26,2003,4,4,4,4,4,6,5,5,5,5,2,1,2,5,1,0,0,1,1,2,1,5,0,2,6,5,0,0,0,0,5,5,5,5,5,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,24,98,98,98,98,24,0,20,0,10,8,2,6,0,1,1,1,1,1,1,1,1,1,4,2,2,75,75,75,75,2,5,3,5,0,2,2,3,3,2,2,4,5,1,1,1,5,1,2,2,1,1,1,1,1,1,11,1,98,6,1,5,1,1,1,1,1,2,1,1968,5,1,1,4,4,3,1,0,0,0,0,0,0,0,0
3,4712,3,5,19,2003,4,4,4,3,3,6,5,5,5,5,2,1,1,5,0,1,0,2,3,3,3,5,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,0,10,2,100,100,1,0,0,0,1,0,0,27,0,1,0,0,28,0,0,0,0,20,2,6,7,6,6,4,4,6,6,1,1,1,1,1,4,95,80,80,80,2,5,2,5,0,1,2,1,1,1,1,1,5,1,1,1,5,5,2,1,2,1,1,1,1,2,5,5,5,7,1,5,5,1,1,1,1,2,2,1968,5,1,5,5,5,5,1,0,0,0,3,0,0,0,0
3,4716,4,9,8,2003,5,3,3,2,4,6,5,1,1,5,2,2,1,0,0,0,0,3,3,2,1,5,0,3,6,1,1,1,1,1,1,1,1,1,5,0,15,5,85,85,1,1,1,1,1,1,1,1,1,5,0,15,4,85,85,1,0,0,0,0,0,6,0,0,0,0,0,6,0,6,6,5,0,0,4,1,4,4,4,2,4,3,1,1,2,1,1,4,100,100,100,100,2,3,3,5,0,3,2,2,5,2,3,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,17,15,0,7,1,5,5,5,5,1,1,2,1,1954,1,5,0,5,5,5,1,0,7,0,3,0,0,1,0
3,4724,4,4,22,2003,3,4,3,3,4,5,5,5,5,5,2,2,2,5,0,1,0,2,3,2,3,5,0,4,4,1,1,1,2,1,5,5,1,5,5,0,30,6,100,100,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,15,0,7,0,0,0,22,3,99,2,3,8,1,6,5,6,6,1,1,6,1,4,1,2,2,1,4,60,60,75,75,1,4,3,5,0,1,2,3,2,1,2,4,5,1,1,1,5,1,1,1,1,1,1,1,1,2,19,8,0,7,1,5,1,1,1,1,1,2,1,1956,5,1,2,5,5,5,2,0,0,0,0,0,0,0,0
3,4758,3,4,30,2003,3,1,3,2,5,3,9,1,5,5,1,3,2,5,0,0,0,3,3,3,3,1,2,1,0,1,1,5,0,1,1,1,1,1,1,0,35,6,100,100,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,21,1,1,1,1,0,25,0,99,5,11,17,0,6,2,6,4,5,2,3,5,1,1,1,2,1,4,92,92,100,92,4,5,4,5,0,2,1,1,1,1,3,3,5,1,1,1,5,5,1,1,1,1,1,1,1,1,14,7,0,6,1,5,5,1,1,1,1,2,1,1957,5,1,3,5,5,5,2,0,0,0,2,0,0,0,0
3,4773,3,5,5,2003,3,5,2,2,3,99,1,1,5,1,2,3,3,5,0,0,0,3,3,3,2,5,0,4,6,1,1,1,3,1,1,1,1,1,5,1,0,5,40,40,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,19,0,2,0,0,0,21,2,0,1,2,10,1,6,2,4,1,1,2,3,1,1,1,1,1,1,4,100,100,100,100,2,5,5,1,5,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,37,12,0,6,5,5,1,1,1,1,1,2,1,1943,5,5,0,5,5,5,1,0,0,0,0,0,0,0,0
3,4780,3,5,15,2003,3,4,3,2,3,6,5,5,5,5,2,1,2,5,0,0,0,2,2,3,1,5,0,1,0,1,1,1,2,1,1,1,1,1,5,0,25,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,0,2,1,2,0,23,0,99,3,3,11,1,6,2,4,3,3,1,2,4,2,2,2,3,1,4,90,80,100,80,3,4,4,5,0,3,2,2,2,4,3,5,5,1,1,1,5,5,2,1,2,1,1,1,1,1,26,24,8,6,1,5,1,1,5,1,5,2,1,1953,5,1,5,4,4,5,1,0,0,0,3,2,0,0,0
3,4782,3,4,28,2003,3,2,3,2,2,5,5,5,5,5,2,3,2,5,0,0,0,2,2,2,1,5,0,2,2,1,5,0,0,1,1,1,1,1,5,0,30,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,6,0,0,0,0,24,0,99,3,6,18,0,6,3,4,1,4,2,4,4,1,1,1,1,1,5,20,80,20,80,2,5,1,5,0,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,10,2,0,7,1,5,5,1,1,1,5,1,1,1960,5,5,0,4,4,5,3,0,0,0,4,3,0,0,0
3,4782,4,5,13,2003,4,3,3,3,3,2,9,5,5,5,2,3,3,5,0,1,98,3,2,2,1,5,0,2,6,1,1,1,8,1,1,1,1,1,1,98,38,3,100,100,1,1,1,3,1,1,1,1,1,1,98,30,3,100,100,1,1,0,0,0,0,13,7,0,0,0,2,22,0,98,3,11,9,1,6,2,4,1,4,1,2,2,1,1,1,1,1,3,95,95,95,95,2,5,2,5,0,2,3,2,2,1,1,2,5,1,1,1,5,1,2,2,2,1,1,1,1,1,16,10,6,7,1,5,1,1,1,1,1,2,1,1963,5,1,2,4,4,4,1,1,0,0,0,0,0,0,0
3,4788,3,5,1,2003,1,2,2,2,2,98,9,5,9,9,9,3,3,5,99,99,0,3,2,1,2,5,0,1,0,1,1,1,8,1,8,8,8,8,8,99,99,9,999,999,1,1,1,8,1,8,8,8,8,8,99,99,9,999,100,1,0,0,99,0,0,22,4,0,0,0,0,26,0,99,1,99,99,99,6,4,6,6,6,6,6,4,1,1,1,1,1,4,100,90,100,90,4,5,9,5,0,1,8,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,4,4,0,7,5,5,5,1,1,1,1,2,1,1969,5,1,5,5,5,5,8,0,0,0,0,0,0,0,0
3,4794,3,5,1,2003,4,5,4,3,4,5,5,5,5,5,9,1,2,0,0,0,0,3,3,2,2,5,0,2,6,1,5,0,0,1,1,1,1,1,5,0,30,2,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,2,0,1,21,0,99,3,5,5,0,6,4,4,4,3,3,4,3,1,1,1,1,1,4,100,100,100,100,2,5,3,5,0,1,1,1,5,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,29,29,0,6,1,5,1,1,1,1,1,2,1,1952,5,5,0,5,5,5,2,10,0,0,3,0,0,0,0
3,4806,3,6,12,2003,4,4,4,4,4,6,5,5,5,5,2,1,1,5,0,0,0,2,3,3,3,5,0,3,6,1,1,1,1,1,1,1,1,1,5,0,20,2,100,99,1,1,1,1,1,1,1,1,1,5,98,10,2,100,99,1,0,0,0,0,1,2,7,1,8,0,98,18,5,99,1,6,4,3,6,1,1,1,1,1,1,1,1,2,3,3,1,3,50,33,90,75,4,5,4,5,0,1,9,1,1,1,1,1,5,1,1,1,5,1,2,1,1,1,1,1,1,2,13,1,0,6,1,5,1,1,1,1,1,2,1,1965,8,1,4,4,4,5,1,0,0,0,0,0,0,0,0
